Age,Department,EducationLevel,YearsAtCompany,YearsAtCompany_log,MonthlyIncome,MonthlyIncome_log,JobSatisfaction,PerformanceScore,CompetencyScore,PerformanceVelocity,PotentialGap,TrainingHours,TrainingHours_log,TrainingIntensity,TrainingEfficiency,Cluster
25.0,Operations,3,6.0,1.9459101490553132,9176.0,9.124455632819013,3.0,3.0,1.0,0.42857142857142855,2.0,90.0,4.51085950651685,12.857142857142858,0.21649484536082472,0
57.0,HR,1,19.0,2.995732273553991,9954.0,9.205830216498297,1.0,4.0,4.0,0.2,0.0,58.0,4.07753744390572,2.9,1.0256410256410258,0
58.0,HR,4,23.0,3.1780538303479458,4386.0,8.386400901166214,4.0,3.0,2.0,0.125,1.0,31.0,3.4657359027997265,1.2916666666666667,1.3090909090909089,1
39.0,HR,4,17.0,2.8903717578961645,18945.0,9.84934810643548,1.0,1.0,3.0,0.05555555555555555,-2.0,81.0,4.406719247264253,4.5,0.18181818181818182,0
28.0,Finance,1,21.0,3.091042453358316,4480.0,8.407601514786142,4.0,4.0,2.0,0.18181818181818182,2.0,17.0,2.8903717578961645,0.7727272727272727,2.2564102564102564,1
21.0,Sales,3,21.0,3.091042453358316,3141.0,8.052614818815567,4.0,4.0,4.0,0.18181818181818182,0.0,36.0,3.6109179126442243,1.6363636363636365,1.5172413793103448,1
42.0,Marketing,4,11.0,2.4849066497880004,6340.0,8.754791763700032,3.0,3.0,3.0,0.25,0.0,25.0,3.258096538021482,2.0833333333333335,0.9729729729729729,0
37.0,Engineering,1,8.0,2.1972245773362196,20244.0,9.915663128466262,3.0,4.0,3.0,0.4444444444444444,1.0,8.0,2.1972245773362196,0.8888888888888888,2.1176470588235294,1
27.0,Operations,1,4.0,1.6094379124341003,10604.0,9.269080866998783,3.0,3.0,3.0,0.6,0.0,98.0,4.59511985013459,19.6,0.14563106796116504,2
45.0,Engineering,1,9.0,2.302585092994046,5058.0,8.528924114291936,3.0,4.0,2.0,0.4,2.0,63.0,4.1588830833596715,6.3,0.547945205479452,0
24.0,Operations,1,3.0,1.3862943611198906,17310.0,9.75909741657673,4.0,5.0,2.0,1.25,3.0,71.0,4.276666119016055,17.75,0.26666666666666666,2
56.0,Finance,1,4.0,1.6094379124341003,16534.0,9.713234625415893,4.0,3.0,3.0,0.6,0.0,19.0,2.995732273553991,3.8,0.625,0
26.0,HR,1,9.0,2.302585092994046,5314.0,8.57828829077605,3.0,4.0,3.0,0.4,1.0,53.0,3.9889840465642745,5.3,0.6349206349206349,0
51.0,Finance,4,10.0,2.3978952727983707,1675.0,7.424165281042028,3.0,3.0,3.0,0.2727272727272727,0.0,85.0,4.454347296253507,7.7272727272727275,0.34375,0
39.0,Sales,3,20.0,3.044522437723423,1481.0,7.301147805856032,5.0,3.0,3.0,0.14285714285714285,0.0,82.0,4.418840607796598,3.9047619047619047,0.6116504854368932,0
59.0,Sales,1,23.0,3.1780538303479458,22392.0,10.016503689004832,5.0,4.0,3.0,0.16666666666666666,1.0,29.0,3.4011973816621555,1.2083333333333333,1.8113207547169814,1
47.0,Operations,2,9.0,2.302585092994046,790.0,6.673297967767654,3.0,1.0,3.0,0.1,-2.0,52.0,3.970291913552122,5.2,0.16129032258064516,0
30.0,Marketing,4,7.0,2.0794415416798357,4029.0,8.301521654940728,3.0,3.0,3.0,0.375,0.0,91.0,4.5217885770490405,11.375,0.24242424242424243,0
46.0,Marketing,4,1.0,0.6931471805599453,6274.0,8.744328763999984,2.0,2.0,2.0,1.0,0.0,98.0,4.59511985013459,49.0,0.04,2
39.0,Operations,1,22.0,3.1354942159291497,20218.0,9.914378035367301,5.0,3.0,4.0,0.13043478260869565,-1.0,62.0,4.143134726391533,2.6956521739130435,0.8117647058823529,0
23.0,Sales,1,15.0,2.772588722239781,18624.0,9.83226004324776,3.0,4.0,2.0,0.25,2.0,30.0,3.4339872044851463,1.875,1.391304347826087,1
33.0,Sales,3,21.0,3.091042453358316,11823.0,9.377886643187983,2.0,2.0,3.0,0.09090909090909091,-1.0,48.0,3.8918202981106265,2.1818181818181817,0.6285714285714286,0
48.0,Finance,3,4.0,1.6094379124341003,2182.0,7.688455356549944,2.0,3.0,3.0,0.6,0.0,99.0,4.605170185988092,19.8,0.14423076923076922,2
40.0,Sales,4,24.0,3.2188758248682006,21592.0,9.980124467074832,3.0,2.0,3.0,0.08,-1.0,93.0,4.543294782270004,3.72,0.42372881355932196,0
48.0,Engineering,4,2.0,1.0986122886681096,3287.0,8.098034756176071,5.0,4.0,3.0,1.3333333333333333,1.0,86.0,4.465908118654584,28.666666666666668,0.1348314606741573,2
28.0,HR,1,11.0,2.4849066497880004,5885.0,8.680331928793418,1.0,5.0,1.0,0.4166666666666667,4.0,18.0,2.9444389791664403,1.5,2.0,1
59.0,Sales,4,12.0,2.5649493574615367,3459.0,8.14902386805177,3.0,5.0,4.0,0.38461538461538464,1.0,11.0,2.4849066497880004,0.8461538461538461,2.708333333333333,1
21.0,Operations,2,12.0,2.5649493574615367,4830.0,8.482808764554406,1.0,4.0,1.0,0.3076923076923077,3.0,14.0,2.70805020110221,1.0769230769230769,1.9259259259259263,1
23.0,HR,3,9.0,2.302585092994046,17365.0,9.76226955062059,2.0,4.0,3.0,0.4,1.0,30.0,3.4339872044851463,3.0,1.0,0
33.0,HR,3,3.0,1.3862943611198906,21938.0,9.996021153939061,3.0,2.0,4.0,0.5,-2.0,42.0,3.7612001156935624,10.5,0.17391304347826086,0
48.0,HR,1,8.0,2.1972245773362196,1373.0,7.2254814727822945,3.0,3.0,3.0,0.3333333333333333,0.0,36.0,3.6109179126442243,4.0,0.6,0
53.0,Operations,2,23.0,3.1780538303479458,19071.0,9.855976569865076,3.0,3.0,5.0,0.125,-2.0,28.0,3.367295829986474,1.1666666666666667,1.3846153846153844,0
58.0,Finance,4,22.0,3.1354942159291497,2993.0,8.004365564979574,1.0,5.0,4.0,0.21739130434782608,1.0,25.0,3.258096538021482,1.0869565217391304,2.3958333333333335,1
26.0,Engineering,1,1.0,0.6931471805599453,9862.0,9.196545660953994,3.0,2.0,4.0,1.0,-2.0,1.0,0.6931471805599453,0.5,1.3333333333333333,2
52.0,Finance,2,18.0,2.9444389791664403,4640.0,8.442685139241176,5.0,5.0,3.0,0.2631578947368421,2.0,83.0,4.430816798843313,4.368421052631579,0.9313725490196079,0
41.0,Marketing,3,6.0,1.9459101490553132,8266.0,9.020026965252676,3.0,2.0,3.0,0.2857142857142857,-1.0,85.0,4.454347296253507,12.142857142857142,0.15217391304347827,0
31.0,Sales,2,16.0,2.833213344056216,2880.0,7.9658927350845286,5.0,1.0,4.0,0.058823529411764705,-3.0,49.0,3.912023005428146,2.8823529411764706,0.25757575757575757,0
57.0,HR,4,12.0,2.5649493574615367,7557.0,8.930361883909434,1.0,3.0,3.0,0.23076923076923078,0.0,37.0,3.6375861597263857,2.8461538461538463,0.78,0
56.0,Engineering,1,19.0,2.995732273553991,2459.0,7.807916628926408,4.0,3.0,3.0,0.15,0.0,22.0,3.1354942159291497,1.1,1.4285714285714286,1
55.0,Engineering,1,19.0,2.995732273553991,16472.0,9.709477955946982,5.0,2.0,5.0,0.1,-3.0,58.0,4.07753744390572,2.9,0.5128205128205129,0
39.0,Sales,3,20.0,3.044522437723423,14200.0,9.561067663645012,1.0,3.0,3.0,0.14285714285714285,0.0,89.0,4.499809670330265,4.238095238095238,0.5727272727272728,0
40.0,Marketing,4,2.0,1.0986122886681096,11740.0,9.370842268630211,2.0,4.0,2.0,1.3333333333333333,2.0,74.0,4.31748811353631,24.666666666666668,0.15584415584415584,2
38.0,Sales,3,2.0,1.0986122886681096,14978.0,9.61440449916872,5.0,4.0,2.0,1.3333333333333333,2.0,27.0,3.332204510175204,9.0,0.4,2
34.0,Marketing,3,16.0,2.833213344056216,14736.0,9.598116617213263,3.0,5.0,3.0,0.29411764705882354,2.0,65.0,4.189654742026425,3.823529411764706,1.0365853658536583,0
35.0,Engineering,4,6.0,1.9459101490553132,11823.0,9.377886643187983,1.0,3.0,1.0,0.42857142857142855,2.0,7.0,2.0794415416798357,1.0,1.5,1
51.0,HR,4,13.0,2.639057329615259,7072.0,8.86403999703599,2.0,3.0,3.0,0.21428571428571427,0.0,28.0,3.367295829986474,2.0,1.0,0
21.0,Operations,4,12.0,2.5649493574615367,1927.0,7.564238475170491,3.0,4.0,3.0,0.3076923076923077,1.0,10.0,2.3978952727983707,0.7692307692307693,2.2608695652173916,1
23.0,Engineering,2,17.0,2.8903717578961645,11964.0,9.389741000342473,3.0,3.0,4.0,0.16666666666666666,-1.0,17.0,2.8903717578961645,0.9444444444444444,1.542857142857143,1
36.0,Engineering,4,12.0,2.5649493574615367,8519.0,9.050171619823361,4.0,1.0,3.0,0.07692307692307693,-2.0,54.0,4.007333185232471,4.153846153846154,0.19402985074626863,0
43.0,Finance,1,19.0,2.995732273553991,23764.0,10.07596918904811,5.0,2.0,5.0,0.1,-3.0,49.0,3.912023005428146,2.45,0.5797101449275363,0
31.0,Finance,3,19.0,2.995732273553991,18669.0,9.834673236535767,2.0,3.0,2.0,0.15,1.0,13.0,2.639057329615259,0.65,1.8181818181818183,1
32.0,Finance,2,20.0,3.044522437723423,10013.0,9.21173939288989,3.0,2.0,3.0,0.09523809523809523,-1.0,73.0,4.304065093204169,3.4761904761904763,0.44680851063829785,0
30.0,Operations,4,12.0,2.5649493574615367,8788.0,9.081256218564645,3.0,3.0,1.0,0.23076923076923078,2.0,98.0,4.59511985013459,7.538461538461538,0.35135135135135137,0
52.0,Finance,2,3.0,1.3862943611198906,2481.0,7.8168199657645525,3.0,2.0,4.0,0.5,-2.0,49.0,3.912023005428146,12.25,0.1509433962264151,2
28.0,Sales,2,17.0,2.8903717578961645,18980.0,9.851193757814993,5.0,3.0,4.0,0.16666666666666666,-1.0,10.0,2.3978952727983707,0.5555555555555556,1.9285714285714286,1
32.0,Engineering,3,12.0,2.5649493574615367,19281.0,9.866927297224326,3.0,3.0,3.0,0.23076923076923078,0.0,75.0,4.330733340286331,5.769230769230769,0.4431818181818182,0
44.0,Marketing,1,19.0,2.995732273553991,1201.0,7.091742115095153,3.0,2.0,4.0,0.1,-2.0,66.0,4.204692619390966,3.3,0.46511627906976744,0
48.0,HR,1,19.0,2.995732273553991,22744.0,10.032100620004105,2.0,2.0,5.0,0.1,-3.0,52.0,3.970291913552122,2.6,0.5555555555555556,0
28.0,Marketing,4,22.0,3.1354942159291497,9590.0,9.16858043772795,3.0,3.0,5.0,0.13043478260869565,-2.0,38.0,3.6635616461296463,1.6521739130434783,1.1311475409836065,0
48.0,Marketing,3,9.0,2.302585092994046,18361.0,9.818038590703646,3.0,3.0,3.0,0.3,0.0,77.0,4.356708826689592,7.7,0.3448275862068966,0
56.0,Engineering,2,10.0,2.3978952727983707,3181.0,8.065265208897733,3.0,3.0,5.0,0.2727272727272727,-2.0,55.0,4.02535169073515,5.0,0.5,0
46.0,Sales,2,8.0,2.1972245773362196,13358.0,9.499945593989812,5.0,3.0,2.0,0.3333333333333333,1.0,49.0,3.912023005428146,5.444444444444445,0.46551724137931033,0
28.0,Finance,2,12.0,2.5649493574615367,5922.0,8.686598356276965,3.0,5.0,2.0,0.38461538461538464,3.0,74.0,4.31748811353631,5.6923076923076925,0.7471264367816092,0
48.0,Operations,1,4.0,1.6094379124341003,24736.0,10.116055377478153,3.0,3.0,1.0,0.6,2.0,38.0,3.6635616461296463,7.6,0.3488372093023256,0
57.0,Operations,1,12.0,2.5649493574615367,17932.0,9.794397869948424,2.0,3.0,4.0,0.23076923076923078,-1.0,20.0,3.044522437723423,1.5384615384615385,1.1818181818181819,0
56.0,Engineering,1,21.0,3.091042453358316,5950.0,8.691314551644853,3.0,3.0,4.0,0.13636363636363635,-1.0,9.0,2.302585092994046,0.4090909090909091,2.129032258064516,1
29.0,HR,2,12.0,2.5649493574615367,9756.0,9.18574025510795,4.0,4.0,3.0,0.3076923076923077,1.0,82.0,4.418840607796598,6.3076923076923075,0.5473684210526316,0
53.0,Operations,3,8.0,2.1972245773362196,7336.0,8.900685318713995,3.0,2.0,4.0,0.2222222222222222,-2.0,47.0,3.8712010109078907,5.222222222222222,0.3214285714285714,0
40.0,Sales,4,3.0,1.3862943611198906,6787.0,8.822911626354117,4.0,2.0,3.0,0.5,-1.0,85.0,4.454347296253507,21.25,0.0898876404494382,2
33.0,Sales,3,4.0,1.6094379124341003,17742.0,9.783746350923579,3.0,3.0,4.0,0.6,-1.0,20.0,3.044522437723423,4.0,0.6,0
48.0,Marketing,4,10.0,2.3978952727983707,18732.0,9.838041953461058,3.0,4.0,3.0,0.36363636363636365,1.0,49.0,3.912023005428146,4.454545454545454,0.7333333333333334,0
49.0,Marketing,2,23.0,3.1780538303479458,22799.0,10.034515814942532,4.0,1.0,3.0,0.041666666666666664,-2.0,95.0,4.564348191467836,3.9583333333333335,0.20168067226890754,0
33.0,Marketing,1,18.0,2.9444389791664403,4548.0,8.422662707570003,2.0,5.0,3.0,0.2631578947368421,2.0,49.0,3.912023005428146,2.5789473684210527,1.3970588235294117,0
55.0,HR,1,20.0,3.044522437723423,19160.0,9.860632242229698,2.0,3.0,4.0,0.14285714285714285,-1.0,22.0,3.1354942159291497,1.0476190476190477,1.4651162790697676,1
26.0,Sales,1,2.0,1.0986122886681096,4903.0,8.497806477616047,3.0,5.0,2.0,1.6666666666666667,3.0,12.0,2.5649493574615367,4.0,1.0,2
38.0,Operations,1,11.0,2.4849066497880004,20237.0,9.915317304289704,2.0,5.0,3.0,0.4166666666666667,2.0,68.0,4.23410650459726,5.666666666666667,0.75,0
25.0,HR,1,18.0,2.9444389791664403,12932.0,9.467537463415244,1.0,3.0,3.0,0.15789473684210525,0.0,49.0,3.912023005428146,2.5789473684210527,0.8382352941176471,0
45.0,HR,3,18.0,2.9444389791664403,11823.0,9.377886643187983,3.0,2.0,3.0,0.10526315789473684,-1.0,91.0,4.5217885770490405,4.7894736842105265,0.34545454545454546,0
22.0,Marketing,4,12.0,2.5649493574615367,14526.0,9.583764265872883,3.0,2.0,4.0,0.15384615384615385,-2.0,77.0,4.356708826689592,5.923076923076923,0.28888888888888886,0
30.0,Engineering,1,6.0,1.9459101490553132,5118.0,8.540714386457584,3.0,2.0,3.0,0.2857142857142857,-1.0,71.0,4.276666119016055,10.142857142857142,0.1794871794871795,0
50.0,Engineering,3,14.0,2.70805020110221,23876.0,10.080670931473959,5.0,4.0,3.0,0.26666666666666666,1.0,8.0,2.1972245773362196,0.5333333333333333,2.608695652173913,1
25.0,HR,4,22.0,3.1354942159291497,21307.0,9.96683786803689,3.0,2.0,4.0,0.08695652173913043,-2.0,34.0,3.5553480614894135,1.4782608695652173,0.8070175438596492,0
53.0,HR,1,6.0,1.9459101490553132,7649.0,8.942460926820582,4.0,3.0,3.0,0.42857142857142855,0.0,20.0,3.044522437723423,2.857142857142857,0.7777777777777778,0
21.0,Sales,4,7.0,2.0794415416798357,5918.0,8.685922794690725,2.0,3.0,3.0,0.375,0.0,57.0,4.060443010546419,7.125,0.36923076923076925,0
38.0,Operations,4,4.0,1.6094379124341003,10156.0,9.2259184019395,3.0,5.0,3.0,1.0,2.0,17.0,2.8903717578961645,3.4,1.1363636363636362,2
52.0,Finance,1,20.0,3.044522437723423,23893.0,10.08138266037717,4.0,2.0,2.0,0.09523809523809523,0.0,96.0,4.574710978503383,4.571428571428571,0.358974358974359,0
31.0,Marketing,1,13.0,2.639057329615259,4876.0,8.492285555710053,3.0,1.0,3.0,0.07142857142857142,-2.0,71.0,4.276666119016055,5.071428571428571,0.16470588235294117,0
41.0,Engineering,1,3.0,1.3862943611198906,18555.0,9.828548465871634,4.0,1.0,2.0,0.25,-1.0,80.0,4.394449154672439,20.0,0.047619047619047616,2
46.0,HR,2,22.0,3.1354942159291497,24599.0,10.110501721920453,3.0,5.0,4.0,0.21739130434782608,1.0,42.0,3.7612001156935624,1.826086956521739,1.7692307692307692,1
45.0,HR,1,9.0,2.302585092994046,15507.0,9.64911129879082,3.0,3.0,4.0,0.3,-1.0,94.0,4.553876891600541,9.4,0.28846153846153844,0
42.0,Sales,2,19.0,2.995732273553991,1762.0,7.47477218239787,3.0,2.0,3.0,0.1,-1.0,97.0,4.584967478670572,4.85,0.3418803418803419,0
47.0,Finance,1,14.0,2.70805020110221,22205.0,10.008117801614212,3.0,2.0,3.0,0.13333333333333333,-1.0,5.0,1.791759469228055,0.3333333333333333,1.5,1
33.0,Sales,2,17.0,2.8903717578961645,16205.0,9.693136823020671,4.0,2.0,3.0,0.1111111111111111,-1.0,85.0,4.454347296253507,4.722222222222222,0.34951456310679613,0
53.0,Engineering,4,19.0,2.995732273553991,16552.0,9.714322633260165,3.0,3.0,2.0,0.15,1.0,77.0,4.356708826689592,3.85,0.6185567010309279,0
54.0,Sales,3,12.0,2.5649493574615367,8536.0,9.052164937010307,5.0,5.0,2.0,0.38461538461538464,3.0,66.0,4.204692619390966,5.076923076923077,0.8227848101265823,0
55.0,Operations,4,7.0,2.0794415416798357,8113.0,9.001346243766392,5.0,4.0,3.0,0.5,1.0,11.0,2.4849066497880004,1.375,1.6842105263157894,1
21.0,HR,4,8.0,2.1972245773362196,2368.0,7.7702232041587855,2.0,3.0,3.0,0.3333333333333333,0.0,99.0,4.605170185988092,11.0,0.25,0
26.0,Marketing,2,12.0,2.5649493574615367,7537.0,8.92771217382708,4.0,2.0,3.0,0.15384615384615385,-1.0,65.0,4.189654742026425,5.0,0.3333333333333333,0
37.0,Engineering,1,12.0,2.5649493574615367,23700.0,10.073272520325904,3.0,4.0,4.0,0.3076923076923077,0.0,14.0,2.70805020110221,1.0769230769230769,1.9259259259259263,1
25.0,Operations,1,13.0,2.639057329615259,6491.0,8.778325928634482,3.0,3.0,3.0,0.21428571428571427,0.0,22.0,3.1354942159291497,1.5714285714285714,1.1666666666666667,0
51.0,Finance,1,13.0,2.639057329615259,18198.0,9.809121926500406,3.0,4.0,4.0,0.2857142857142857,0.0,28.0,3.367295829986474,2.0,1.3333333333333333,0
25.0,Sales,4,24.0,3.2188758248682006,19282.0,9.866979157719605,3.0,2.0,3.0,0.08,-1.0,80.0,4.394449154672439,3.2,0.47619047619047616,0
58.0,Engineering,2,3.0,1.3862943611198906,14922.0,9.610658925931467,2.0,2.0,4.0,0.5,-2.0,95.0,4.564348191467836,23.75,0.08080808080808081,2
23.0,Marketing,2,14.0,2.70805020110221,1301.0,7.171656822768514,4.0,2.0,3.0,0.13333333333333333,-1.0,6.0,1.9459101490553132,0.4,1.4285714285714286,1
43.0,Sales,3,2.0,1.0986122886681096,17717.0,9.782336350971978,1.0,3.0,4.0,1.0,-1.0,93.0,4.543294782270004,31.0,0.09375,2
57.0,Marketing,2,12.0,2.5649493574615367,15177.0,9.627602289963859,1.0,4.0,3.0,0.3076923076923077,1.0,27.0,3.332204510175204,2.076923076923077,1.2999999999999998,0
30.0,Finance,1,2.0,1.0986122886681096,23583.0,10.068323794989062,3.0,3.0,3.0,1.0,0.0,43.0,3.784189633918261,14.333333333333334,0.19565217391304346,2
30.0,Engineering,1,14.0,2.70805020110221,11823.0,9.377886643187983,3.0,4.0,3.0,0.26666666666666666,1.0,29.0,3.4011973816621555,1.9333333333333333,1.3636363636363635,0
39.0,Sales,4,23.0,3.1780538303479458,4776.0,8.471568013389962,3.0,4.0,3.0,0.16666666666666666,1.0,80.0,4.394449154672439,3.3333333333333335,0.9230769230769229,0
37.0,Operations,1,7.0,2.0794415416798357,17162.0,9.750511182936638,3.0,2.0,3.0,0.25,-1.0,31.0,3.4657359027997265,3.875,0.41025641025641024,0
41.0,HR,1,3.0,1.3862943611198906,815.0,6.704414354964107,2.0,3.0,3.0,0.75,0.0,69.0,4.248495242049359,17.25,0.1643835616438356,2
34.0,Operations,1,1.0,0.6931471805599453,12778.0,9.455558477608703,3.0,2.0,3.0,1.0,-1.0,87.0,4.477336814478207,43.5,0.0449438202247191,2
21.0,HR,4,23.0,3.1780538303479458,11160.0,9.320180837655714,3.0,5.0,2.0,0.20833333333333334,3.0,26.0,3.295836866004329,1.0833333333333333,2.4000000000000004,1
33.0,Operations,1,9.0,2.302585092994046,13748.0,9.528721373177234,3.0,2.0,5.0,0.2,-3.0,81.0,4.406719247264253,8.1,0.21978021978021978,0
24.0,Sales,3,3.0,1.3862943611198906,6597.0,8.794521851788527,3.0,4.0,4.0,1.0,0.0,87.0,4.477336814478207,21.75,0.17582417582417584,2
21.0,Sales,3,2.0,1.0986122886681096,16955.0,9.738377032472528,5.0,3.0,4.0,1.0,-1.0,23.0,3.1780538303479458,7.666666666666667,0.3461538461538461,2
52.0,Sales,3,1.0,0.6931471805599453,8634.0,9.06357899058078,2.0,3.0,3.0,1.5,0.0,33.0,3.5263605246161616,16.5,0.17142857142857143,2
54.0,HR,3,24.0,3.2188758248682006,24462.0,10.104917050943584,3.0,3.0,3.0,0.12,0.0,39.0,3.6888794541139363,1.56,1.171875,0
48.0,Operations,1,12.0,2.5649493574615367,6308.0,8.74973246437081,4.0,3.0,2.0,0.23076923076923078,1.0,46.0,3.8501476017100584,3.5384615384615383,0.6610169491525424,0
51.0,HR,3,22.0,3.1354942159291497,8287.0,9.022563964499264,3.0,1.0,3.0,0.043478260869565216,-2.0,78.0,4.3694478524670215,3.391304347826087,0.22772277227722773,0
28.0,Sales,1,20.0,3.044522437723423,3632.0,8.197814032221203,1.0,2.0,2.0,0.09523809523809523,0.0,74.0,4.31748811353631,3.5238095238095237,0.4421052631578947,0
59.0,Operations,4,23.0,3.1780538303479458,11823.0,9.377886643187983,3.0,1.0,3.0,0.041666666666666664,-2.0,85.0,4.454347296253507,3.5416666666666665,0.22018348623853215,0
46.0,Operations,3,19.0,2.995732273553991,6522.0,8.783089671796096,1.0,3.0,3.0,0.15,0.0,23.0,3.1780538303479458,1.15,1.3953488372093024,1
54.0,Marketing,2,22.0,3.1354942159291497,10173.0,9.22759072538271,3.0,2.0,3.0,0.08695652173913043,-1.0,64.0,4.174387269895637,2.782608695652174,0.5287356321839081,0
23.0,Marketing,3,12.0,2.5649493574615367,17306.0,9.758866322925,4.0,4.0,3.0,0.3076923076923077,1.0,17.0,2.8903717578961645,1.3076923076923077,1.7333333333333334,1
32.0,Finance,3,4.0,1.6094379124341003,20525.0,9.92944765420566,2.0,3.0,4.0,0.6,-1.0,43.0,3.784189633918261,8.6,0.3125,0
21.0,Engineering,1,20.0,3.044522437723423,3976.0,8.28828304520769,4.0,3.0,2.0,0.14285714285714285,1.0,75.0,4.330733340286331,3.5714285714285716,0.65625,0
25.0,Marketing,3,8.0,2.1972245773362196,2872.0,7.96311205897929,1.0,3.0,4.0,0.3333333333333333,-1.0,56.0,4.04305126783455,6.222222222222222,0.41538461538461535,0
50.0,HR,2,12.0,2.5649493574615367,7215.0,8.88405606174246,4.0,3.0,2.0,0.23076923076923078,1.0,27.0,3.332204510175204,2.076923076923077,0.975,0
50.0,Marketing,1,12.0,2.5649493574615367,5333.0,8.58185670474196,3.0,5.0,1.0,0.38461538461538464,4.0,70.0,4.2626798770413155,5.384615384615385,0.7831325301204819,0
37.0,Finance,1,21.0,3.091042453358316,8088.0,8.998260393017953,2.0,3.0,2.0,0.13636363636363635,1.0,22.0,3.1354942159291497,1.0,1.5,1
43.0,Operations,1,5.0,1.791759469228055,15989.0,9.679718805828,2.0,2.0,4.0,0.3333333333333333,-2.0,84.0,4.442651256490317,14.0,0.13333333333333333,0
35.0,Finance,4,4.0,1.6094379124341003,11752.0,9.371863806132854,5.0,4.0,3.0,0.8,1.0,33.0,3.5263605246161616,6.6,0.5263157894736842,2
57.0,Operations,3,24.0,3.2188758248682006,21898.0,9.99419625266159,1.0,1.0,4.0,0.04,-3.0,10.0,2.3978952727983707,0.4,0.7142857142857143,0
41.0,Operations,1,9.0,2.302585092994046,5012.0,8.519789817263504,2.0,1.0,3.0,0.1,-2.0,85.0,4.454347296253507,8.5,0.10526315789473684,0
34.0,Engineering,4,7.0,2.0794415416798357,366.0,5.905361848054571,3.0,3.0,1.0,0.375,2.0,34.0,3.5553480614894135,4.25,0.5714285714285714,2
22.0,Marketing,4,6.0,1.9459101490553132,16155.0,9.690046776683303,3.0,1.0,4.0,0.14285714285714285,-3.0,92.0,4.532599493153256,13.142857142857142,0.0707070707070707,0
31.0,HR,1,6.0,1.9459101490553132,12778.0,9.455558477608703,3.0,3.0,2.0,0.42857142857142855,1.0,41.0,3.7376696182833684,5.857142857142857,0.4375,0
59.0,HR,1,5.0,1.791759469228055,7833.0,8.966228514225776,2.0,2.0,3.0,0.3333333333333333,-1.0,27.0,3.332204510175204,4.5,0.36363636363636365,0
58.0,Sales,1,20.0,3.044522437723423,15403.0,9.6423824949348,2.0,4.0,3.0,0.19047619047619047,1.0,81.0,4.406719247264253,3.857142857142857,0.8235294117647058,0
54.0,Operations,4,19.0,2.995732273553991,4916.0,8.50045386741194,2.0,4.0,3.0,0.2,1.0,77.0,4.356708826689592,3.85,0.8247422680412372,0
58.0,HR,1,2.0,1.0986122886681096,13577.0,9.516206114861593,2.0,3.0,4.0,1.0,-1.0,81.0,4.406719247264253,27.0,0.10714285714285714,2
54.0,Engineering,4,18.0,2.9444389791664403,17824.0,9.788357245282496,3.0,3.0,5.0,0.15789473684210525,-2.0,91.0,4.5217885770490405,4.7894736842105265,0.5181818181818182,0
38.0,Operations,1,21.0,3.091042453358316,6030.0,8.704668113450987,4.0,4.0,3.0,0.18181818181818182,1.0,49.0,3.912023005428146,2.227272727272727,1.23943661971831,0
50.0,Engineering,1,14.0,2.70805020110221,11024.0,9.307920700315046,2.0,2.0,4.0,0.13333333333333333,-2.0,7.0,2.0794415416798357,0.4666666666666667,1.3636363636363635,1
35.0,HR,2,3.0,1.3862943611198906,12072.0,9.398726833332388,3.0,4.0,2.0,1.0,2.0,52.0,3.970291913552122,13.0,0.2857142857142857,2
47.0,HR,3,11.0,2.4849066497880004,24149.0,10.092039659080719,3.0,4.0,4.0,0.3333333333333333,0.0,71.0,4.276666119016055,5.916666666666667,0.5783132530120482,0
54.0,Sales,4,5.0,1.791759469228055,16568.0,9.715288758569297,5.0,4.0,3.0,0.6666666666666666,1.0,3.0,1.3862943611198906,0.5,2.6666666666666665,1
58.0,HR,2,18.0,2.9444389791664403,21155.0,9.95967883218587,5.0,3.0,2.0,0.15789473684210525,1.0,90.0,4.51085950651685,4.7368421052631575,0.5229357798165138,0
53.0,Operations,1,3.0,1.3862943611198906,13240.0,9.491073355339758,4.0,2.0,3.0,0.5,-1.0,99.0,4.605170185988092,24.75,0.07766990291262135,2
44.0,Operations,4,14.0,2.70805020110221,20023.0,9.90468683311161,2.0,3.0,2.0,0.2,1.0,4.0,1.6094379124341003,0.26666666666666666,2.368421052631579,1
35.0,Operations,1,8.0,2.1972245773362196,17232.0,9.754581429281577,1.0,4.0,3.0,0.4444444444444444,1.0,96.0,4.574710978503383,10.666666666666666,0.34285714285714286,0
50.0,Sales,3,4.0,1.6094379124341003,24359.0,10.100697721823833,3.0,1.0,2.0,0.2,-1.0,48.0,3.8918202981106265,9.6,0.09433962264150944,0
37.0,HR,2,12.0,2.5649493574615367,24948.0,10.124589020216114,2.0,4.0,3.0,0.3076923076923077,1.0,97.0,4.584967478670572,7.461538461538462,0.4727272727272727,0
25.0,HR,3,22.0,3.1354942159291497,14943.0,9.612065160468624,3.0,2.0,5.0,0.08695652173913043,-3.0,29.0,3.4011973816621555,1.2608695652173914,0.8846153846153845,0
49.0,Finance,2,12.0,2.5649493574615367,498.0,6.212606095751519,4.0,2.0,1.0,0.15384615384615385,1.0,71.0,4.276666119016055,5.461538461538462,0.30952380952380953,0
